artifact_path,sha256,bytes,use
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-751.analysis.json,d2a7380b04e20358a3289c75ee2e9f6236489c117ace34693c775c997a50cbab,9979,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-761.analysis.json,b045f26a3663e857815ec8d31234235dfc874acd4481599536e052542f44508c,9226,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-773.analysis.json,a63e4eec58c664e823b582a1b5379f63a9053055a543ecac07e982e7b88c9655,9812,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-787.analysis.json,7599058095679408000df8ee4246a5fe6802024d8a2853d8178db3e69d02384b,9598,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-797.analysis.json,0feb2e69593eb5472f0649d023365e35c3bb7e0d48f9c87c7abfd2e4baf7cd85,9943,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-809.analysis.json,5e989768459cd6f3e443c069bd43e2b9809ca631c92dad78277e8a738047e8e1,10400,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-821.analysis.json,4f7e7ed5a95946574bfa885f8cf41d1116695c154b4b9c6ef68ba1fd31e20ffa,9718,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-829.analysis.json,15c812d373f1400a419f9d2cc33441cbcfefc3060781e14730eaea832624fa96,9908,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-839.analysis.json,607cc6320632ebaec82c14d89ff4e1665eb78bb6b90f787763b108b8b18cb20e,10113,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-853.analysis.json,1e92c944501051b6fbfc13410b4bf60b6e7e3be7ea413d385b9a8135d46fa344,9331,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-863.analysis.json,f638cc56c74f6be56f2bc73b1c5ec891fd41cc65b24cff1f4a93cbee4dff50b6,9851,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-877.analysis.json,f82ff904934a2f56a66e125cf77ff8f76e58631b250e8e10474d89da0ab65b46,10126,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-887.analysis.json,fdfeda31fb6ffe87b84d558871dc1f941638616254ac506a9613bafdfbbfb346,9444,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-907.analysis.json,311407aaba2fce7810b0b8a2780594685fc8aa9a340de53853ec518d34c7a40f,9541,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-direct-cnf-v9-proposal-analysis28/cadical-portfolio-20260808/seed-919.analysis.json,4e3e663f82caabba4ec269d7b2b23c9354a53b8215e8c81f82338c2de4e0e618,10076,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/o0-p0-1.analysis.json,4434485b66d7aae373e629b979b781d0bc86ccd783f15ef0ec458ec89f582e8f,10163,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine2-o0-p0-1.analysis.json,4f35d8f1d710167d3a3ebfd7edaf1eaf0e921122b2a520348ff0f460965673ae,10470,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine2-static-g-fivepoint-proposal-o0-p0-1.analysis.json,2d2a7fbc39d4fb28d065423de2ae1ffddbfb11b85d0f190b45d6f7ee15742364,9350,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine2-static-g-proposal-o0-p0-1.analysis.json,b594055b7dc3bf24a3b6b23831c80f5c4082d2f6782ae19f40d88f1df7e7e2f5,10409,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine3-o0-p0-1.analysis.json,9b9309421d6fb173d0b59629a394d89909db943342f684c5aa6409858c88585c,10467,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine3-static-g-fivepoint-proposal-o0-p0-1.analysis.json,38859557384788c92a8ef28f25a52621938715376e2b5581e434b78a8f8f8f1c,9329,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine4-generalized-two-kalmanson-proposal-o0-p0-1.analysis.json,8eeaf723033a624fd287a6b7dc3f7684f9e60c77227f019dda63573a80acd468,9304,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine4-o0-p0-1.analysis.json,6fd7d46619cfda3ec788d555de4c2f3afe65c068b61ae7269a80070f3d9cda70,10213,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine5-generalized-two-kalmanson-proposal-o0-p0-1.analysis.json,705623caaed528990ed352f6a5854904a2fdd3ae6f854161ba2427f68cd148e5,9634,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/pinned-refine6-all-edge-two-kalmanson-proposal-o0-p0-1.analysis.json,501c047dc7f35a8e1ebd439f6507e5d4d004e05b1338dc8cea3f38eca1569a52,10389,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-transitive-v2/refine1-o0-p0-1.analysis.json,1ff2a99f4bff4434377a9dc22a2f72aa955d886743fcbdcacb925c76d4ebe4da,10658,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/source-faithful-cap9-v1/proposal-model-analysis-o0-p0-4.json,6beb545cbd52addd2be9f7dbc0a4f42399c3df04f4f2c35429edaf7c4b8f8e4f,12051,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/two-kalmanson-path-motif-v1-source-frozen-20260809/probe-seed1/analysis.json,2aa0b9e39f41bd0911b9a7443d6978eea6ce4742eed3dcdfd82fc10e175261c2,20807,canonical EX17 row/order shadow
scratch/rigid221-blockerv-exact17-20260806/two-kalmanson-six-role-motif-v1-source-frozen-20260809/probe-seed1/analysis.json,bd2ee474a9d0b07aeab754fb03e5c2962c00cc5d810377da8822ce440509be02,20916,canonical EX17 row/order shadow
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o0-i10.json,7549fa51c2cca19235c81baeb9630a5ab6eba980c56157a2598c623ccc974208,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o0-i11.json,db568d92cc6672271ba1464ca5ec762f5c10921f62d150ec02f07eaaee9356dc,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o0-i12.json,fd3d5f58f9e8623b836f7a1c761a78ed5415387f6f242c919372e78e3f29c62c,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o0-i13.json,cc753044efbad3e9c884a8b8a2318205611c18902ed6789a5927186b9097a7d1,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o0-i14.json,ab95c515c3155692fabfeb9e4e60e73ec927043e55296b7dcf26063e57b8680e,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o0-i15.json,97e42220c6c79ce13a661c1eede981e15c496587aa55dde12372bd80a5b0a010,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o0-i9.json,dd744d330af016c33a7f256b8538c25ba754ac09be226fe2a222a1ef74740cfa,1368,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o1-i10.json,54b6972bcabf82352769dfca4a77c7d7bca4ea3e490d8e4c870894ec57f77b41,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o1-i11.json,23a0a8d2e5b6fbf7a2f46262425814658684d11ea1485caf7d9b40af0f172719,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o1-i12.json,f4b9c0daf50044d71460434104f70a95d1d7478ea00375ca2cf3ab162a1e1fae,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o1-i13.json,dddafd7bde65de5b5249b85a9182620ed7f15e8e1661c5fe35ebfe105e85932b,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o1-i14.json,b6329b252465a2dcb5a9aa75657d151cbc630110fa9b7bd68b7e084cbfd4e745,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o1-i15.json,d8e5bbb61d2b46845585d4f3dabeae6697344efd572adc9ac7e2e0d99c73a8ea,1369,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-exact16-probe-20260806/full-kalmanson-o1-i9.json,f124e717b23c1bc0ba2a40dae50cb7140bdc810cc371ca092410ed69c0134515,1368,EX16 aggregate cell summary
scratch/rigid221-blockerv-offclass-probe-20260806/REPORT.md,c38463238163143bfa08631b15f5022b9a524a8902b68999be97b688c00acf83,1516,source-boundary or report evidence
scratch/rigid221-blockerv-offclass-probe-20260806/probe.json,6fb2e97688822afa5590b9f8ba958f81efb9dbb8fa788cb655a3750fd46255ae,1333,run inventory: r221-large-offclass-incidence-probe-n16
scratch/runs/exact17-cocircular-pentagon-order-20260819/terminal-v1/events/decoded-model.json,551334ec69df322fbe64caca70e5151f699b0d3cf0fa572fdb49c01c168132b8,820,decoded EX17 Boolean row assignment
scratch/runs/exact17-cocircular-pentagon-order-20260819/terminal-v1/events/sat-refinement-decoded-model.json,d0d42656374239174ce463d1b61ac7599ffb89f8ab8c0b8a86826519e9d5e0d9,1214,decoded EX17 Boolean row assignment
scratch/runs/firstnonhit-all-large-caps-v4/n17-one-shot-audit-approved/terminal-receipt.json,d3abcc462ae393275fda9990b4211b51c73f552c8c067a2de419abd8839ab797,6239,run inventory: firstnonhit-all-large-caps-v4/n17-one-shot-audit-approved
scratch/runs/firstnonhit-overlap-v5/n17-one-shot-audit-approved/terminal-receipt.json,5beae580e3c6363cfd1c60a7719539c0039391ba361974e1e173dd68d3210783,6615,run inventory: firstnonhit-overlap-v5/n17-one-shot-audit-approved
scratch/two-shell-partial-euclidean-model/REPORT.md,e7d46cb5d64c7d833ddcee6a365a7d5f5d7c669c11c52966ade441b6321dd7d2,2767,source-boundary or report evidence
